date,store_id,sku_id,sku_name,category,unit_price,units_sold,revenue,promo_flag,lag_1,lag_7,roll_7_mean,roll_7_std,dow,weekofyear
2025-01-14,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,80,680.0,1,79,48,65.57142857142857,10.453980786557544,3,3
2025-01-15,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,80,55,64.42857142857143,12.108635250062147,4,3
2025-01-16,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,57,484.5,0,47,61,63.857142857142854,12.388550781919186,5,3
2025-01-17,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,57,54,62.857142857142854,13.545338330074685,6,3
2025-01-18,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,54,459.0,0,47,65,61.285714285714285,13.88901587243538,7,3
2025-01-19,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,60,510.0,0,54,65,60.57142857142857,13.79440880522664,1,3
2025-01-20,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,60,79,56.0,11.832159566199232,2,4
2025-01-21,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,47,80,51.285714285714285,5.618845839799182,3,4
2025-01-22,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,43,365.5,0,47,47,50.714285714285715,6.290582530372571,4,4
2025-01-23,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,43,57,50.142857142857146,5.785861256216785,5,4
2025-01-24,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,43,365.5,0,53,47,49.57142857142857,6.320789582985733,6,4
2025-01-25,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,43,54,49.42857142857143,6.214422549122937,7,4
2025-01-26,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,56,476.0,0,53,60,48.857142857142854,5.1777914026661795,1,4
2025-01-27,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,51,433.5,0,56,47,49.42857142857143,5.159365040297849,2,5
2025-01-28,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,51,433.5,0,51,47,50.0,5.066228051190221,3,5
2025-01-29,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,51,433.5,0,51,43,51.142857142857146,4.0178174601214955,4,5
2025-01-30,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,46,391.0,0,51,53,50.142857142857146,4.336994790119513,5,5
2025-01-31,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,60,510.0,0,46,43,52.57142857142857,4.429339411136567,6,5
2025-02-01,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,60,510.0,0,60,53,53.57142857142857,5.255382728122436,7,5
2025-02-02,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,60,510.0,0,60,56,54.142857142857146,5.7569833370313965,1,5
2025-02-03,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,52,442.0,0,60,51,54.285714285714285,5.677860093212516,2,6
2025-02-04,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,58,493.0,0,52,51,55.285714285714285,5.618845839799182,3,6
2025-02-05,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,79,671.5,1,58,51,59.285714285714285,10.177004891982147,4,6
2025-02-06,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,68,578.0,0,79,46,62.42857142857143,8.67673407946298,5,6
2025-02-07,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,60,510.0,0,68,60,62.42857142857143,8.67673407946298,6,6
2025-02-08,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,64,544.0,0,60,60,63.0,8.621678104251709,7,6
2025-02-09,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,58,493.0,0,64,60,62.714285714285715,8.769536014223439,1,6
2025-02-10,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,55,467.5,0,58,52,63.142857142857146,8.21438923330216,2,7
2025-02-11,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,60,510.0,0,55,58,63.42857142857143,8.038597366397177,3,7
2025-02-12,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,66,561.0,1,60,79,61.57142857142857,4.613644360558611,4,7
2025-02-13,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,60,510.0,0,66,68,60.42857142857143,3.644957377763735,5,7
2025-02-14,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,59,501.5,0,60,60,60.285714285714285,3.6839419880650364,6,7
2025-02-15,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,59,64,58.714285714285715,4.15187851918806,7,7
2025-02-16,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,57,484.5,0,53,58,58.57142857142857,4.197504927816955,1,7
2025-02-17,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,56,476.0,0,57,55,58.714285714285715,4.0708019567928595,2,8
2025-02-18,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,49,416.5,0,56,60,57.142857142857146,5.398412465054624,3,8
2025-02-19,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,49,66,54.42857142857143,4.961758520831865,4,8
2025-02-20,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,47,60,52.57142857142857,4.961758520831864,5,8
2025-02-21,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,48,408.0,0,47,59,51.0,4.281744192888376,6,8
2025-02-22,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,48,53,50.142857142857146,4.413183712037204,7,8
2025-02-23,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,48,408.0,0,47,57,48.857142857142854,3.236694374850748,1,8
2025-02-24,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,48,408.0,0,48,56,47.714285714285715,0.7559289460184542,2,9
2025-02-25,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,46,391.0,0,48,49,47.285714285714285,0.7559289460184548,3,9
2025-02-26,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,44,374.0,0,46,47,46.857142857142854,1.4638501094228007,4,9
2025-02-27,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,42,357.0,0,44,47,46.142857142857146,2.340126166724877,5,9
2025-02-28,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,51,433.5,0,42,48,46.57142857142857,2.935821455580638,6,9
2025-03-01,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,61,518.5,0,51,47,48.57142857142857,6.214422549122937,7,9
2025-03-02,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,59,501.5,0,61,48,50.142857142857146,7.3354975161555185,1,9
2025-03-03,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,50,425.0,0,59,48,50.42857142857143,7.2768386647211685,2,10
2025-03-04,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,52,442.0,0,50,46,51.285714285714285,7.016986193380691,3,10
2025-03-05,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,55,467.5,0,52,44,52.857142857142854,6.309478885734052,4,10
2025-03-06,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,90,765.0,1,55,42,59.714285714285715,13.972762620115436,5,10
2025-03-07,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,68,578.0,0,90,51,62.142857142857146,13.680016708427559,6,10
2025-03-08,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,73,620.5,0,68,61,63.857142857142854,14.252819269985048,7,10
2025-03-09,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,65,552.5,0,73,59,64.71428571428571,14.09153748075165,1,10
2025-03-10,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,75,637.5,0,65,50,68.28571428571429,12.854497082270285,2,11
2025-03-11,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,56,476.0,0,75,52,68.85714285714286,12.075161440308937,3,11
2025-03-12,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,57,484.5,0,56,55,69.14285714285714,11.7108008753824,4,11
2025-03-13,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,62,527.0,0,57,90,65.14285714285714,7.380798769522883,5,11
2025-03-14,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,58,493.0,0,62,68,63.714285714285715,7.696628822938991,6,11
2025-03-15,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,61,518.5,0,58,73,62.0,6.531972647421807,7,11
2025-03-16,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,49,416.5,0,61,65,59.714285714285715,7.952238379104039,1,11
2025-03-17,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,49,416.5,0,49,75,56.0,5.228129047119372,2,12
2025-03-18,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,52,442.0,0,49,56,55.42857142857143,5.442338432975996,3,12
2025-03-19,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,48,408.0,0,52,57,54.142857142857146,6.03955217513604,4,12
2025-03-20,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,44,374.0,0,48,62,51.57142857142857,5.968169536721255,5,12
2025-03-21,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,46,391.0,0,44,58,49.857142857142854,5.520524474738833,6,12
2025-03-22,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,52,442.0,0,46,61,48.57142857142857,2.9358214555806383,7,12
2025-03-23,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,52,49,49.142857142857146,3.38765264987284,1,12
2025-03-24,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,40,340.0,0,53,49,47.857142857142854,4.845223470201398,2,13
2025-03-25,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,40,52,47.142857142857146,4.488079449258574,3,13
2025-03-26,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,47,48,47.0,4.472135954999579,4,13
2025-03-27,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,48,408.0,0,47,44,47.57142857142857,4.276179870598791,5,13
2025-03-28,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,44,374.0,0,48,46,47.285714285714285,4.461475305855889,6,13
2025-03-29,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,48,408.0,0,44,52,46.714285714285715,3.9880774697543058,7,13
2025-03-30,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,60,510.0,0,48,53,47.714285714285715,6.129553700835694,1,13
2025-03-31,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,41,348.5,0,60,40,47.857142857142854,5.928141120356123,2,14
2025-04-01,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,50,425.0,0,41,47,48.285714285714285,5.964178784328029,3,14
2025-04-02,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,50,47,49.142857142857146,6.1759903774906535,4,14
2025-04-03,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,54,459.0,0,53,48,50.0,6.403124237432848,5,14
2025-04-04,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,54,459.0,0,54,44,51.42857142857143,5.940177967511941,6,14
2025-04-05,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,65,552.5,0,54,48,53.857142857142854,7.5592894601845435,7,14
2025-04-06,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,65,552.5,0,65,60,54.57142857142857,8.423323628614835,1,14
2025-04-07,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,59,501.5,0,65,41,57.142857142857146,5.9841059323447645,2,15
2025-04-08,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,57,484.5,0,59,50,58.142857142857146,5.113008619478081,3,15
2025-04-09,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,59,501.5,0,57,53,59.0,4.582575694955841,4,15
2025-04-10,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,60,510.0,0,59,54,59.857142857142854,4.0178174601214955,5,15
2025-04-11,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,55,467.5,0,60,54,60.0,3.785938897200183,6,15
2025-04-12,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,65,552.5,0,55,65,60.0,3.785938897200183,7,15
2025-04-13,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,66,561.0,0,65,65,60.142857142857146,4.0178174601214955,1,15
2025-04-14,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,62,527.0,0,66,59,60.57142857142857,4.035556254807295,2,16
2025-04-15,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,61,518.5,0,62,57,61.142857142857146,3.7161167647860323,3,16
2025-04-16,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,52,442.0,0,61,59,60.142857142857146,5.080307452263476,4,16
2025-04-17,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,52,442.0,0,52,60,59.0,5.944184833375668,5,16
2025-04-18,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,50,425.0,0,52,55,58.285714285714285,6.750661343263235,6,16
2025-04-19,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,52,442.0,0,50,65,56.42857142857143,6.3733074317066825,7,16
2025-04-20,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,51,433.5,0,52,66,54.285714285714285,4.990467102863409,1,16
2025-04-21,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,48,408.0,0,51,62,52.285714285714285,4.111540089159037,2,17
2025-04-22,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,51,433.5,0,48,61,50.857142857142854,1.4638501094227994,3,17
2025-04-23,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,48,408.0,0,51,52,50.285714285714285,1.7043362064926946,4,17
2025-04-24,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,42,357.0,0,48,52,48.857142857142854,3.38765264987284,5,17
2025-04-25,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,51,433.5,0,42,50,49.0,3.4641016151377544,6,17
2025-04-26,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,52,442.0,0,51,52,49.0,3.4641016151377544,7,17
2025-04-27,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,54,459.0,0,52,51,49.42857142857143,3.9096949095440032,1,17
2025-04-28,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,51,433.5,0,54,48,49.857142857142854,3.891382420536068,2,18
2025-04-29,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,52,442.0,0,51,51,50.0,3.9581140290126395,3,18
2025-04-30,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,54,459.0,0,52,48,50.857142857142854,4.099941927579438,4,18
2025-05-01,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,46,391.0,0,54,42,51.42857142857143,2.699206232527313,5,18
2025-05-02,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,57,484.5,0,46,51,52.285714285714285,3.4016802570830453,6,18
2025-05-03,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,57,484.5,0,57,52,53.0,3.8297084310253537,7,18
2025-05-04,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,59,501.5,0,57,54,53.714285714285715,4.46147530585589,1,18
2025-05-05,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,58,493.0,0,59,51,54.714285714285715,4.535573676110726,2,19
2025-05-06,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,67,569.5,0,58,52,56.857142857142854,6.256425268702338,3,19
2025-05-07,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,55,467.5,0,67,54,57.0,6.191391873668904,4,19
2025-05-08,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,60,510.0,0,55,46,59.0,3.872983346207417,5,19
2025-05-09,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,79,671.5,1,60,57,62.142857142857146,8.335237877600761,6,19
2025-05-10,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,69,586.5,0,79,57,63.857142857142854,8.335237877600765,7,19
2025-05-11,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,62,527.0,0,69,59,64.28571428571429,8.118174789000413,1,19
2025-05-12,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,59,501.5,0,62,58,64.42857142857143,7.9970232557109,2,20
2025-05-13,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,59,67,62.42857142857143,8.941609528064896,3,20
2025-05-14,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,61,518.5,0,53,55,63.285714285714285,8.380817098475257,4,20
2025-05-15,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,48,408.0,0,61,60,61.57142857142857,10.19570404397759,5,20
2025-05-16,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,55,467.5,0,48,79,58.142857142857146,6.841748592978539,6,20
2025-05-17,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,57,484.5,0,55,69,56.42857142857143,4.894116973712515,7,20
2025-05-18,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,76,646.0,1,57,62,58.42857142857143,8.829064557040057,1,20
2025-05-19,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,44,374.0,0,76,59,56.285714285714285,10.355582805332359,2,21
2025-05-20,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,44,53,55.42857142857143,10.906529280774015,3,21
2025-05-21,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,51,433.5,0,47,61,54.0,10.708252269472673,4,21
2025-05-22,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,54,459.0,0,51,48,54.857142857142854,10.38313651116674,5,21
2025-05-23,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,46,391.0,0,54,55,53.57142857142857,10.906529280774015,6,21
2025-05-24,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,46,57,53.0,10.801234497346435,7,21
2025-05-25,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,51,433.5,0,53,76,49.42857142857143,3.779644730092272,1,21
2025-05-26,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,51,44,49.857142857142854,3.1847852585154217,2,22
2025-05-27,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,47,47,49.857142857142854,3.184785258515422,3,22
2025-05-28,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,49,416.5,0,47,51,49.57142857142857,3.154739442867026,4,22
2025-05-29,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,49,54,49.42857142857143,2.9358214555806392,5,22
2025-05-30,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,75,637.5,1,53,46,53.57142857142857,9.778499251881529,6,22
2025-05-31,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,52,442.0,0,75,53,53.42857142857143,9.795528620364548,7,22
2025-06-01,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,56,476.0,0,52,51,54.142857142857146,9.771191865693279,1,22
2025-06-02,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,51,433.5,0,56,47,54.714285714285715,9.393513466115607,2,23
2025-06-03,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,57,484.5,0,51,47,56.142857142857146,8.764104278791063,3,23
2025-06-04,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,57,484.5,0,57,49,57.285714285714285,8.179533110438634,4,23
2025-06-05,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,61,518.5,0,57,53,58.42857142857143,8.038597366397177,5,23
2025-06-06,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,62,527.0,0,61,75,56.57142857142857,4.117326918327101,6,23
2025-06-07,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,62,52,56.714285714285715,3.9460649476951803,7,23
2025-06-08,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,53,56,56.285714285714285,4.191828786034632,1,23
2025-06-09,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,60,510.0,0,53,51,57.57142857142857,3.644957377763735,2,24
2025-06-10,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,65,552.5,0,60,57,58.714285714285715,4.57217255850672,3,24
2025-06-11,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,76,646.0,1,65,57,61.42857142857143,7.849780100044053,4,24
2025-06-12,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,55,467.5,0,76,61,60.57142857142857,8.223080178318074,5,24
2025-06-13,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,61,518.5,0,55,62,60.42857142857143,8.202786982831766,6,24
2025-06-14,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,63,535.5,0,61,53,61.857142857142854,7.537209285241043,7,24
2025-06-15,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,63,53,61.857142857142854,7.537209285241043,1,24
2025-06-16,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,55,467.5,0,53,60,61.142857142857146,7.9671946427955715,2,25
2025-06-17,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,48,408.0,0,55,65,58.714285714285715,9.105205209371281,3,25
2025-06-18,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,48,76,54.57142857142857,5.996030432909838,4,25
2025-06-19,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,45,382.5,0,47,55,53.142857142857146,6.986381310057719,5,25
2025-06-20,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,43,365.5,0,45,61,50.57142857142857,6.924765768773769,6,25
2025-06-21,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,51,433.5,0,43,63,48.857142857142854,4.3369947901195145,7,25
2025-06-22,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,45,382.5,0,51,53,47.714285714285715,4.111540089159038,1,25
2025-06-23,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,45,55,46.57142857142857,2.572750982712399,2,26
2025-06-24,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,48,408.0,0,47,48,46.57142857142857,2.5727509827123995,3,26
2025-06-25,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,48,47,46.57142857142857,2.5727509827123995,4,26
2025-06-26,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,47,399.5,0,47,45,46.857142857142854,2.47847879612821,5,26
2025-06-27,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,64,544.0,1,47,43,49.857142857142854,6.491753010001008,6,26
2025-06-28,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,50,425.0,0,64,51,49.714285714285715,6.473388749701497,7,26
2025-06-29,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,62,527.0,0,50,45,52.142857142857146,7.515064236331615,1,26
2025-01-01,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,32,415.68,0,0,0,32.0,0.0,4,1
2025-01-02,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,39,506.61,0,32,0,35.5,4.949747468305833,5,1
2025-01-03,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,49,636.51,0,39,0,40.0,8.54400374531753,6,1
2025-01-04,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,66,857.34,1,49,0,46.5,14.753530650887152,7,1
2025-01-05,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,44,571.56,0,66,0,46.0,12.82575533838066,1,1
2025-01-06,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,44,571.56,0,44,0,45.666666666666664,11.500724614852174,2,2
2025-01-07,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,43,558.57,0,44,0,45.285714285714285,10.54694719992924,3,2
2025-01-08,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,39,506.61,0,43,32,46.285714285714285,9.340133577101307,4,2
2025-01-09,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,43,558.57,0,39,39,46.857142857142854,8.933617621631441,5,2
2025-01-10,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,44,571.56,0,43,49,46.142857142857146,8.933617621631441,6,2
2025-01-11,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,46,597.54,0,44,66,43.285714285714285,2.138089935299394,7,2
2025-01-12,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,49,636.51,0,46,44,44.0,3.0550504633038917,1,2
2025-01-13,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,43,558.57,0,49,44,43.857142857142854,3.0783421635988546,2,3
2025-01-14,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,44,571.56,0,43,43,44.0,3.0550504633038935,3,3
2025-01-15,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,55,714.45,1,44,39,46.285714285714285,4.386125310350267,4,3
2025-01-16,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,39,506.61,0,55,43,45.714285714285715,5.089672082242814,5,3
2025-01-17,STR-BLR-01,SKU-1004,Basmati Rice 5kg,Grocery,12.99,38,493.62,0,39,44,44.857142857142854,5.871642911161277,6,3
